date,tip_movi,tip_naci,sex_migr,nac_migr,via_tran,mot_viam,pais_prod,lug_prod,iso_pais_res,jef_migr,can_jefm,lat_can_jefm,lng_can_jefm,iso_nac_migr,lat_nac_migr,lng_nac_migr,iso_pais_prod,lat_pais_prod,lng_pais_prod,count
2017-01,1,1,1,Ecuador,3,4,Alemania,Múnich,DE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,DE,51.165691,10.451526,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Bahía Blanca,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,DZ,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,34
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,AR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,5
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,2
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Buenos Aires,PA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Argentina,Córdoba,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AR,-38.416097,-63.616672,1
2017-01,1,1,1,Ecuador,3,4,Australia,Adelaide,AU,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AU,-25.274398,133.775136,1
2017-01,1,1,1,Ecuador,3,4,Australia,Brisbane,AU,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,AU,-25.274398,133.775136,2
2017-01,1,1,1,Ecuador,3,4,Bolivia,Lapaz,BO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BO,-16.290154,-63.588653,2
2017-01,1,1,1,Ecuador,3,4,Bolivia,Lapaz,GB,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BO,-16.290154,-63.588653,1
2017-01,1,1,1,Ecuador,3,4,Bolivia,Santacruz,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BO,-16.290154,-63.588653,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Bauru Sao Paulo,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Porto Alegre Río Grande Do Sul,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Santo Andre Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Sao Bernardo Do Campo Sao Paulo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Sao Paulo,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Sao Paulo,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Brasil,Vila Velha Espirito Santo,BR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BR,-14.235004,-51.92528,1
2017-01,1,1,1,Ecuador,3,4,Bélgica,Antwerp,BE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BE,50.503887,4.469936,1
2017-01,1,1,1,Ecuador,3,4,Bélgica,Brussels,BE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BE,50.503887,4.469936,3
2017-01,1,1,1,Ecuador,3,4,Bélgica,Ghent,BE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,BE,50.503887,4.469936,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Abbotsford,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,2
2017-01,1,1,1,Ecuador,3,4,Canadá,Barrie,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Brampton,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,2
2017-01,1,1,1,Ecuador,3,4,Canadá,Calgary,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Montreal,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,5
2017-01,1,1,1,Ecuador,3,4,Canadá,Ottawa,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Thunder Bay,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Toronto,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,70
2017-01,1,1,1,Ecuador,3,4,Canadá,Toronto,CA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,4
2017-01,1,1,1,Ecuador,3,4,Canadá,Toronto,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,4
2017-01,1,1,1,Ecuador,3,4,Canadá,Vancouver,CA,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Canadá,Vancouver,CA,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CA,56.130366,-106.346771,1
2017-01,1,1,1,Ecuador,3,4,Chile,Antofagasta,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,6
2017-01,1,1,1,Ecuador,3,4,Chile,Arica,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,1
2017-01,1,1,1,Ecuador,3,4,Chile,Concepción,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,1
2017-01,1,1,1,Ecuador,3,4,Chile,Copiapo,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,1
2017-01,1,1,1,Ecuador,3,4,Chile,San Bernardo,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,1
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,AR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,2
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,AU,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,2
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,CL,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,171
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,CL,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,5
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,5
2017-01,1,1,1,Ecuador,3,4,Chile,Santiago,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CL,-35.675147,-71.542969,5
2017-01,1,1,1,Ecuador,3,4,China,Guanghan,CN,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CN,35.86166,104.195397,1
2017-01,1,1,1,Ecuador,3,4,China,Shanghai,CN,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CN,35.86166,104.195397,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,DE,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,BR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,CO,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,4
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,2
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,5
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Bogotá Dc,MX,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Bucaramanga,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Cali,CO,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Cali,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Cali,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,3
2017-01,1,1,1,Ecuador,3,4,Colombia,Cali,PE,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Cartagena de Indias,CH,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Manizales,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Colombia,Santa Marta,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CO,4.570868,-74.297333,1
2017-01,1,1,1,Ecuador,3,4,Costa Rica,San Jose,CR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,2
2017-01,1,1,1,Ecuador,3,4,Costa Rica,San Jose,CR,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,CR,9.748917,-83.753428,1
2017-01,1,1,1,Ecuador,3,4,Cuba,La Habana,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,CU,21.521757,-77.781167,1
2017-01,1,1,1,Ecuador,3,4,El Salvador,San Salvador,GT,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SV,13.794185,-88.89653,1
2017-01,1,1,1,Ecuador,3,4,Eslovaquia,Bratislava,SK,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,SK,48.669026,19.699024,1
2017-01,1,1,1,Ecuador,3,4,España,A Coruña,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,A Coruña,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,4
2017-01,1,1,1,Ecuador,3,4,España,Albacete,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Alicante,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,9
2017-01,1,1,1,Ecuador,3,4,España,Almería,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,3
2017-01,1,1,1,Ecuador,3,4,España,Barakaldo,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Barcelona,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,128
2017-01,1,1,1,Ecuador,3,4,España,Barcelona,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Bilbao,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,6
2017-01,1,1,1,Ecuador,3,4,España,Castellón de la Plana,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Córdoba,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Las Palmas,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Madrid,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,20
2017-01,1,1,1,Ecuador,3,4,España,Madrid,EC,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Madrid,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,510
2017-01,1,1,1,Ecuador,3,4,España,Madrid,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,15
2017-01,1,1,1,Ecuador,3,4,España,Madrid,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Madrid,FR,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Murcia,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Murcia,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,20
2017-01,1,1,1,Ecuador,3,4,España,Murcia,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Málaga,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,7
2017-01,1,1,1,Ecuador,3,4,España,Palma de Mallorca,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,28
2017-01,1,1,1,Ecuador,3,4,España,Pamplona,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,6
2017-01,1,1,1,Ecuador,3,4,España,San Sebastián,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Terrassa,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,1
2017-01,1,1,1,Ecuador,3,4,España,Valencia,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,15
2017-01,1,1,1,Ecuador,3,4,España,Valencia,ES,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,2
2017-01,1,1,1,Ecuador,3,4,España,Zaragoza,ES,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,ES,40.463667,-3.74922,3
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Akron Ohio,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Alexandria Virginia,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Allentown Pennsylvania,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Atlanta Georgia,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Atlanta Georgia,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Atlanta Georgia,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,US,37.09024,-95.712891,5
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Austin Texas,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Baltimore Maryland,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,2
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Boston Massachusetts,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,11
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Boston Massachusetts,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Cambridge Massachusetts,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Cary North Carolina,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Charlotte North Carolina,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,8
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Charlotte North Carolina,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Chicago Illinois,EC,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,3
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Chicago Illinois,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,48
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Chicago Illinois,US,Aeropuerto Internacional Mariscal Sucre,1701,-0.2186,-78.5097,EC,-1.831239,-78.183406,US,37.09024,-95.712891,2
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Cleveland Ohio,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
2017-01,1,1,1,Ecuador,3,4,Estados Unidos,Dallas Texas,US,Aeropuerto Internacional José Joaquín de Olmedo,901,-2.1833,-79.8833,EC,-1.831239,-78.183406,US,37.09024,-95.712891,1
